sourceOccurrenceId,sourceTaxonId,sourceTaxonName,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,localityId,localityName,decimalLatitude,decimalLongitude,YYYY,MM,DD,HH,mm,ss,observationDateTime,referenceDoi,referenceUrl,referenceCitation
,WORMS:280612,Elacatinus louisae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169632,Aiolochroia crassa,,,,TS-69,GEONAMES:3572887,Samana (Atwood) Cay,23.0681,-73.7596,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:280612,Elacatinus louisae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169632,Aiolochroia crassa,,,,TS-75f,GEONAMES:3572887,Samana (Atwood) Cay,23.0681,-73.7596,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:280612,Elacatinus louisae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,TS-80c,GEONAMES:3572887,Cat Island,24.4183,-75.5454,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:280612,Elacatinus louisae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,TS-85,GEONAMES:3572887,"Little San Salvador, West Bay",24.5809,-75.9613,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:280612,Elacatinus louisae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:164824,Agelas conifera,,,,"TT, 68-8b",GEONAMES:3668859,Blue Hole,13.3382,-81.3738,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,Islamorada,GEONAMES:4159839,Islamorada,24.881,-80.562,2018,1,1,0,0,0,2018-1-1T00:00:00Z,,http://oceansciencefoundation.org/josf/josf31a.pdf,"Victor B, Krasovec FH. 2018. Facultative cleaning behavior in a western Atlantic sponge goby, Elacatinus xanthiprora (Teleostei: Gobiidae). Journal of the Ocean Science Foundation 31:1–7."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:164827,Agelas dispar,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169648,Aplysina fistularis,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169632,Aiolochroia crassa,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:165009,Ircinia campana,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:165020,Ircinia felix,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:165051,Ircinia strobilina,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:280625,Elacatinus xanthiprora,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166185,Callyspongia (Callyspongia) fallax,,,,151,GEONAMES:3715563,Middle Grounds,28.53333333,-84.31666667,1981,1,1,0,0,0,1981-1-1T00:00:00Z,,https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report,"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
,WORMS:276438,Evermannichthys convictor,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:165165,Spongia (Spongia) barbara,,,,TS-7,GEONAMES:3572887,Green Cay,26.7807,-77.3217,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-29,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-36,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-48,GEONAMES:3572887,Little Iguana,21.5387,-73.039,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-50,GEONAMES:3572887,Little Iguana,21.5387,-73.039,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-52A,GEONAMES:3572887,Little Iguana,21.5387,-73.039,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-76A,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-76B,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-78A,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-78B,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-78C,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-95,GEONAMES:3572887,"Berry Island, Rum Cay",23.71341,-74.8398,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276439,Evermannichthys metzelaari,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,"TT,68-13A",GEONAMES:3670205,Carolina Harbor,13.3382,-81.3738,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276440,Evermannichthys silus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:165051,Ircinia strobilina,,,,TS-71,GEONAMES:3572887,Samana (Atwood) Cay,23.0681,-73.7596,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:158787,Gobiesox strumosus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-36,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:158787,Gobiesox strumosus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-48,GEONAMES:3572887,Little Iguana,21.5387,-73.039,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-36,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-48,GEONAMES:3572887,Little Iguana,21.5387,-73.039,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-52A,GEONAMES:3572887,Little Iguana,21.5387,-73.039,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-76A,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-76B,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-78B,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282146,Pariah scotius,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:170566,Spheciospongia vesparium,,,,TS-78C,GEONAMES:3572614,Conception Island,23.8479,-75.1057,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169636,Aplysina archeri,,,,TS-59a,GEONAMES:3572887,Mayaguana Island,22.3449,-72.9937,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169636,Aplysina archeri,,,,TS-75b,GEONAMES:3572887,Samana (Atwood) Cay,23.0681,-73.7596,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169636,Aplysina archeri,,,,TS-88,GEONAMES:3572887,"Eleuthera, Powell Point",24.8384,-76.3417,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,"TT, 68-4b",GEONAMES:3674382,"Cat rocks, Morgan's Head",13.3858,-81.385,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,"TT, 68-22a",GEONAMES:3668859,Blue Hole,13.3382,-81.3738,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,"TT, 68-22b",GEONAMES:3668859,Blue Hole,13.3382,-81.3738,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166223,Callyspongia (Cladochalina) plicifera,http://purl.obolibrary.org/obo/PORO_0000223,Tubes,,TS-16,GEONAMES:3572887,Long Island,23.2148,-75.1417,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169648,Aplysina fistularis,,,,TS-27b,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:169648,Aplysina fistularis,,,,TS-27e,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:164824,Agelas conifera,,,,"TT, 68-8b",GEONAMES:3668859,Blue Hole,13.3382,-81.3738,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:164824,Agelas conifera,,,,"TT, 68-22d",GEONAMES:3668859,Blue Hole,13.3382,-81.3738,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:282228,Phaeoptyx xenus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:164824,Agelas conifera,,,,TS-33,GEONAMES:3572887,Man of War Bay,26.5981,-77.0012,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
,WORMS:276769,Priolepis hipoliti,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:165051,Ircinia strobilina,,,,TS-5,GEONAMES:3572887,Green Cay,26.7807,-77.3217,1972,1,1,0,0,0,1972-1-1T00:00:00Z,,https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1972/00000022/00000003/art00005,"Tyler JC, Böhlke JE. 1972. Records of Sponge-Dwelling Fishes , Primarily of the Caribbean. Bulletin of Marine Science 22:601–642."
